6.604596757090323011e-01 4.926178541481630591e-01 1.723787734305625707e-01 -4.540246463826848600e-01 -8.732708438642753368e-01 4.375875677641340999e-01 1.250286186543133893e-01 9.315060097792889071e-02 3.915064956637005489e-01 6.284656467655276302e-01 7.063457590929874685e-01 2.898235460154661644e-02 -1.672231751258878296e-01 2.894893275643489194e-01 2.518873132393373640e-02 -8.696465753855196767e-02 -1.035301076286678917e-01 -1.746400589992433416e-01 -2.170247673846115166e-01 4.761767424338195220e-01 7.598485056233512669e-01 5.173738832008931698e-01 -6.130429960842892489e-01 -3.911915593938294355e-01 -2.794029305491523285e-01 -5.432067839661811615e-01 -5.331872362871881155e-01
-1.093051435284585260e+00 -1.420564127131057397e+00 -1.640756383525077799e+00 -1.860024064303993585e+00 -1.824920529739903152e+00 -1.996431635227716272e+00 -1.925898748531571725e+00 -1.571497143910843830e+00 -1.482374251107245078e+00 -1.361824544519612212e+00 -1.303405825352554004e+00 -1.753881223497765207e+00 -4.602015735937727281e-01 1.490676361204821276e+00 1.804834067434696321e+00 -8.171930486425629803e-02 -1.035170745829656763e-01 -1.694880209690821093e-01 -1.409243369497053255e-01 -5.228161864885599863e-01 -9.822790699141630277e-01 -1.693508370952752085e+00 -1.226561126394262846e+00 -4.207584916116515750e-01 -2.794391413020834158e-01 -5.432067864054581641e-01 -5.331872362872123183e-01
4.787298499739099655e-02 -3.112033593481346450e-01 -7.743151630262730123e-01 -7.240613370854378505e-01 -3.261459159911515027e-01 2.601579811379611112e-02 -4.898050813537536130e-01 -5.775481171034295702e-01 -2.800382438207059677e-01 8.384185101708585552e-02 -1.644387561684332588e-01 -8.766670592332082013e-01 -2.910517330413825432e-01 9.108858482077991647e-01 7.472954740992033829e-01 -8.528597405613934368e-02 -1.035292458603928462e-01 -1.747208721486528948e-01 -2.468194630723434535e-01 1.828287377894148857e-01 1.532944209429389082e-01 -6.021054948208397484e-01 -1.064353820612851109e+00 -3.858777784201589123e-01 9.525397041370271545e-01 1.926437051977911263e+00 5.625807547067936953e-01
-8.151375807423939107e-03 -1.142249215405067991e-01 -2.585937876060226959e-01 -3.315743511754857265e-01 -6.927114485656432619e-01 -1.069535867197551671e+00 -4.433452915929366744e-01 -4.258934228313923653e-01 -4.811667893371860960e-01 -1.276397492284381263e-01 8.966338784682957586e-02 -5.212107507459196043e-01 -2.125646300868288818e-01 4.452882180667673273e-01 1.752434914538354427e-01 -8.667211936571969644e-02 -1.035301502660882222e-01 -1.751256983315956084e-01 -3.212992708523657037e-01 -1.382443825467766785e-01 6.353797472343661323e-02 1.385875511737039330e-02 -5.044093956867035100e-01 -3.491846754217544091e-01 -2.792002481085141263e-01 -5.432067312685209259e-01 -5.331872362842523527e-01
-6.090189758982998969e-01 -2.934543061102266037e-01 3.820616411036369398e-01 5.000563215135438444e-01 4.974717471872760477e-01 3.068169830407045384e-01 -6.254450351192458735e-01 -7.826891326220254408e-01 -1.561272290739328661e-01 -4.128854626975658193e-01 -1.996459331113753510e-01 6.743615319823578202e-01 -7.731240115512284516e-01 -1.182609927108891235e+00 -6.633043661899118426e-01 -8.781039537330008471e-02 -1.035307737192650429e-01 -1.755639794925482611e-01 -3.965074119407610564e-01 -5.809286061669006740e-01 -5.415941970435994568e-01 -3.913280952862958628e-01 6.334927185485540735e-02 -1.563910886022916169e-01 -2.198130128632294449e-03 1.197554482076206073e+00 1.898654233584930351e+00
-6.970389972148333113e-01 -2.867029546534832773e-01 -1.022624006001112210e-02 2.800667518028772673e-01 2.449721631863165383e-01 -7.010671170193516488e-02 2.289818063870778242e-01 2.893790643399946072e-01 -9.497438869246810356e-02 1.283563793568966160e-01 5.980745970525811611e-02 1.862079974191044318e-02 3.969041829364759466e-01 -6.132131843268021631e-01 -5.778722846001063118e-01 -8.777646064838340312e-02 -1.035298302661927100e-01 -1.739418314078096939e-01 -1.609869961532058580e-01 4.341830532402373155e-01 3.643533318614775030e-01 8.570928331192093075e-02 -1.596711195283616602e-01 -1.883259018244724803e-01 -2.777279877840647671e-01 -5.432059702357943110e-01 -5.331872361990762643e-01
1.371566796852009551e-01 -1.087564850192641180e-01 -1.544652488490638742e-01 -4.487999162999242037e-02 6.201232953015897165e-01 8.656260126275255873e-01 5.540870898312317827e-01 1.828931464816692942e-01 2.499187282417301634e-02 -4.408017201016059539e-01 -5.938420894050246979e-01 1.048716761303013056e+00 1.172457962069124449e+00 -1.487513133466921156e-01 -3.976025170874724624e-01 -8.761275052350082915e-02 -1.035310710037094933e-01 -1.762167167401408052e-01 -5.017353561840859344e-01 -1.063964799618100310e+00 -8.919870271328165234e-01 3.345006120988984200e-01 1.864259777302130994e+00 3.203822179705731465e-01 -2.749470129039023325e-01 -5.432051172158851582e-01 -5.331872361464295995e-01
-3.684758743236691281e-01 -2.562829412705989671e-02 6.192645795075686355e-01 6.669828257144009287e-01 7.039104379718931215e-01 3.106805776533056451e-01 -3.586779356333946178e-01 -5.759292819213144288e-01 -1.512492406599321437e-01 -4.186585598399255037e-01 -3.431916000452517879e-01 9.483469951653802354e-01 1.358400866213903269e-01 -9.225287680160040305e-01 -6.327987948505577886e-01 -8.780068825233866558e-02 -1.035307308453253805e-01 -1.755312623543391071e-01 -4.026143047982858048e-01 -6.731819279974773362e-01 -6.590655186200993221e-01 -2.781985090417152806e-01 4.585160268918656579e-01 -1.430509252413146928e-02 2.162773428430456515e-02 1.246451953782183431e+00 1.843849748943852340e+00
3.919602045369011689e-01 7.060508391474876189e-02 -3.459413820237878801e-01 -5.348841010866235424e-01 -3.578333638281523954e-01 -7.575446326710357781e-01 -2.793272849697986948e-01 -5.804975159187562850e-02 -2.648998087831074821e-01 -8.623924874839201948e-02 -2.288912465266452201e-01 -4.589019845159543198e-01 9.760651832358225866e-01 9.007913815823047621e-01 2.311177123706153469e-01 -8.668369962994687539e-02 -1.035302834345895595e-01 -1.753043753939360905e-01 -3.442377845187185037e-01 -2.282425848515153011e-01 -6.260850378802020879e-04 1.114647307305409174e-01 -3.298022984819941050e-01 -3.232897325287171220e-01 -2.791184227195958045e-01 -5.432067165826193200e-01 -5.331872362836773682e-01
-5.729215633754497494e-01 -8.010057872450276895e-01 -7.478346954281148706e-01 -8.816696908435055491e-01 -1.101293500761312272e+00 -9.887025747051763069e-01 -9.773096194555498384e-01 -5.519789055843509207e-01 -7.445313048257533595e-01 -4.952253720273859239e-01 -6.024825738493015947e-01 -8.081928997181424545e-01 -6.455238865874654008e-01 -9.381996891439081665e-01 -6.243530219236018697e-01 -8.779581590290171100e-02 -1.035296921014148830e-01 -1.741756842695633689e-01 -2.586857334941352060e-01 -2.091141017815290326e-01 -3.295118287333931861e-01 -6.424673072490328929e-01 -8.161617148889576123e-01 -3.889504234395683713e-01 5.994936913270421108e-02 1.327101670349526197e+00 1.748507326008410967e+00
-7.305635720202342531e-01 -7.075337053132658705e-01 -9.053726207603530751e-01 -1.231094655347849454e+00 -1.367552390044834087e+00 -1.372572508226395094e+00 -1.117355243716951607e+00 -8.196813695273205136e-01 -8.625853424223471899e-01 -7.314361981303258986e-01 -9.778625432580687615e-01 -7.592356871735055357e-01 5.576862952316082866e-01 -7.061154234846434008e-02 -3.489742464633074914e-01 -8.756020956237370312e-02 -1.031101999830582733e-01 -8.762807746455081315e-02 1.071945531840684529e+00 1.052554842517312572e-01 -5.333434214724787070e-01 -9.863337765966665449e-01 -8.543911290585807228e-01 -3.703181310103429436e-01 -2.792333377041686937e-01 -5.432067342370198171e-01 -5.331872362842926538e-01
