,#oID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
10,240,77.4897959,62.183098591549296,14.140845070422536,39.54929577464789,26.87323943661972,0.5915492957746479,0.8591549295774648,4.450704225352113,5.084507042253521,3.0422535211267605,0.36619718309859156,1.704225352112676,7.971830985915493,4.183098591549296,0.28169014084507044,2.704225352112676,1.1549295774647887,0.18309859154929578,2.6338028169014085,11.352112676056338,17.028169014084508
11,240,16.244898,62.183098591549296,14.140845070422536,39.54929577464789,26.87323943661972,0.5915492957746479,0.8591549295774648,4.450704225352113,5.084507042253521,3.0422535211267605,0.36619718309859156,1.704225352112676,7.971830985915493,4.183098591549296,0.28169014084507044,2.704225352112676,1.1549295774647887,0.18309859154929578,2.6338028169014085,11.352112676056338,17.028169014084508
12,241,5.67346939,43.38709677419355,2.6774193548387095,5.645161290322581,0.2903225806451613,2.7096774193548385,4.258064516129032,5.516129032258065,2.5806451612903225,7.483870967741935,7.419354838709677,2.3870967741935485,6.258064516129032,12.96774193548387,7.354838709677419,4.32258064516129,0.6451612903225806,2.6774193548387095,2.7419354838709675,2.193548387096774,16.548387096774192
13,241,8.14285714,43.38709677419355,2.6774193548387095,5.645161290322581,0.2903225806451613,2.7096774193548385,4.258064516129032,5.516129032258065,2.5806451612903225,7.483870967741935,7.419354838709677,2.3870967741935485,6.258064516129032,12.96774193548387,7.354838709677419,4.32258064516129,0.6451612903225806,2.6774193548387095,2.7419354838709675,2.193548387096774,16.548387096774192
14,243,16.6326531,43.90196078431372,1.9019607843137254,10.27450980392157,3.0392156862745097,1.6862745098039216,2.6470588235294117,5.392156862745098,2.0,11.117647058823529,6.0,4.784313725490196,6.078431372549019,9.196078431372548,4.882352941176471,4.431372549019608,4.450980392156863,1.7843137254901962,2.588235294117647,7.411764705882353,8.450980392156863
15,243,13.6734694,43.90196078431372,1.9019607843137254,10.27450980392157,3.0392156862745097,1.6862745098039216,2.6470588235294117,5.392156862745098,2.0,11.117647058823529,6.0,4.784313725490196,6.078431372549019,9.196078431372548,4.882352941176471,4.431372549019608,4.450980392156863,1.7843137254901962,2.588235294117647,7.411764705882353,8.450980392156863
16,244,71.5306122,50.37777777777778,2.7,21.444444444444443,10.755555555555556,1.2444444444444445,1.288888888888889,6.944444444444445,7.411111111111111,3.6777777777777776,3.033333333333333,7.188888888888889,5.144444444444445,4.688888888888889,0.8555555555555555,5.4222222222222225,3.588888888888889,1.5,0.6555555555555556,5.522222222222222,25.6
17,244,40.0816327,50.37777777777778,2.7,21.444444444444443,10.755555555555556,1.2444444444444445,1.288888888888889,6.944444444444445,7.411111111111111,3.6777777777777776,3.033333333333333,7.188888888888889,5.144444444444445,4.688888888888889,0.8555555555555555,5.4222222222222225,3.588888888888889,1.5,0.6555555555555556,5.522222222222222,25.6
18,261,81.7142857,23.372093023255815,1.9883720930232558,2.36046511627907,1.2325581395348837,2.2674418604651163,4.9186046511627906,6.72093023255814,1.430232558139535,19.069767441860463,7.837209302325581,10.918604651162791,7.011627906976744,22.11627906976744,11.174418604651162,10.80232558139535,11.686046511627907,1.9186046511627908,0.9651162790697675,1.372093023255814,17.53488372093023
19,261,42.4897959,23.372093023255815,1.9883720930232558,2.36046511627907,1.2325581395348837,2.2674418604651163,4.9186046511627906,6.72093023255814,1.430232558139535,19.069767441860463,7.837209302325581,10.918604651162791,7.011627906976744,22.11627906976744,11.174418604651162,10.80232558139535,11.686046511627907,1.9186046511627908,0.9651162790697675,1.372093023255814,17.53488372093023
20,263,10.8571429,44.8125,4.65625,6.375,1.40625,0.0,2.40625,7.875,1.03125,12.5,1.875,5.75,6.46875,6.59375,1.96875,0.59375,2.53125,1.28125,7.3125,5.53125,4.3125
21,263,3.79591837,44.8125,4.65625,6.375,1.40625,0.0,2.40625,7.875,1.03125,12.5,1.875,5.75,6.46875,6.59375,1.96875,0.59375,2.53125,1.28125,7.3125,5.53125,4.3125
22,311,15.6326531,50.74285714285714,4.2,17.771428571428572,0.34285714285714286,1.542857142857143,3.1714285714285713,4.114285714285714,7.685714285714286,15.428571428571429,2.942857142857143,5.114285714285714,6.485714285714286,8.028571428571428,1.6,3.0,1.1428571428571428,4.742857142857143,1.6,2.657142857142857,10.485714285714286
23,311,4.51020408,50.74285714285714,4.2,17.771428571428572,0.34285714285714286,1.542857142857143,3.1714285714285713,4.114285714285714,7.685714285714286,15.428571428571429,2.942857142857143,5.114285714285714,6.485714285714286,8.028571428571428,1.6,3.0,1.1428571428571428,4.742857142857143,1.6,2.657142857142857,10.485714285714286
24,325,63.5714286,34.292307692307695,1.7076923076923076,4.969230769230769,0.9076923076923077,5.507692307692308,3.3230769230769233,18.8,4.953846153846154,4.953846153846154,6.538461538461538,12.323076923076924,5.461538461538462,7.476923076923077,4.123076923076923,8.261538461538462,6.138461538461539,3.523076923076923,3.876923076923077,2.5846153846153848,17.923076923076923
25,325,16.5714286,34.292307692307695,1.7076923076923076,4.969230769230769,0.9076923076923077,5.507692307692308,3.3230769230769233,18.8,4.953846153846154,4.953846153846154,6.538461538461538,12.323076923076924,5.461538461538462,7.476923076923077,4.123076923076923,8.261538461538462,6.138461538461539,3.523076923076923,3.876923076923077,2.5846153846153848,17.923076923076923
26,326,50.0612245,51.642857142857146,4.375,8.089285714285714,1.9821428571428572,1.8571428571428572,6.464285714285714,20.214285714285715,0.07142857142857142,7.625,3.3214285714285716,1.6607142857142858,9.910714285714286,7.642857142857143,0.3392857142857143,0.75,3.375,4.142857142857143,0.9642857142857143,5.160714285714286,6.714285714285714
27,326,8.14285714,51.642857142857146,4.375,8.089285714285714,1.9821428571428572,1.8571428571428572,6.464285714285714,20.214285714285715,0.07142857142857142,7.625,3.3214285714285716,1.6607142857142858,9.910714285714286,7.642857142857143,0.3392857142857143,0.75,3.375,4.142857142857143,0.9642857142857143,5.160714285714286,6.714285714285714
28,356,56.5510204,52.29090909090909,1.2545454545454546,20.363636363636363,10.254545454545454,0.01818181818181818,2.5090909090909093,4.945454545454545,10.454545454545455,5.909090909090909,0.8545454545454545,8.50909090909091,3.9272727272727272,3.7636363636363637,0.4727272727272727,6.0,3.4363636363636365,0.7454545454545455,0.45454545454545453,2.5090909090909093,23.672727272727272
29,356,4.55102041,52.29090909090909,1.2545454545454546,20.363636363636363,10.254545454545454,0.01818181818181818,2.5090909090909093,4.945454545454545,10.454545454545455,5.909090909090909,0.8545454545454545,8.50909090909091,3.9272727272727272,3.7636363636363637,0.4727272727272727,6.0,3.4363636363636365,0.7454545454545455,0.45454545454545453,2.5090909090909093,23.672727272727272
30,379,60.1020408,30.539473684210527,0.618421052631579,1.4078947368421053,1.9473684210526316,1.2105263157894737,3.1315789473684212,2.4210526315789473,1.5921052631578947,15.618421052631579,8.381578947368421,7.2894736842105265,5.447368421052632,16.236842105263158,9.93421052631579,3.9210526315789473,6.381578947368421,4.4605263157894735,0.5921052631578947,1.131578947368421,18.592105263157894
31,379,36.2040816,30.539473684210527,0.618421052631579,1.4078947368421053,1.9473684210526316,1.2105263157894737,3.1315789473684212,2.4210526315789473,1.5921052631578947,15.618421052631579,8.381578947368421,7.2894736842105265,5.447368421052632,16.236842105263158,9.93421052631579,3.9210526315789473,6.381578947368421,4.4605263157894735,0.5921052631578947,1.131578947368421,18.592105263157894
32,454,65.5102041,47.345238095238095,0.023809523809523808,13.726190476190476,10.30952380952381,0.011904761904761904,1.2142857142857142,4.023809523809524,9.547619047619047,7.059523809523809,3.7738095238095237,5.904761904761905,5.226190476190476,9.071428571428571,4.773809523809524,4.809523809523809,2.9047619047619047,4.845238095238095,1.75,7.988095238095238,22.416666666666668
33,454,41.9183673,47.345238095238095,0.023809523809523808,13.726190476190476,10.30952380952381,0.011904761904761904,1.2142857142857142,4.023809523809524,9.547619047619047,7.059523809523809,3.7738095238095237,5.904761904761905,5.226190476190476,9.071428571428571,4.773809523809524,4.809523809523809,2.9047619047619047,4.845238095238095,1.75,7.988095238095238,22.416666666666668
34,460,62.6020408,38.392638036809814,3.4846625766871164,9.067484662576687,1.4662576687116564,1.6503067484662577,2.815950920245399,7.96319018404908,4.251533742331288,5.957055214723926,9.202453987730062,6.184049079754601,4.6503067484662575,8.079754601226995,2.5092024539877302,3.496932515337423,4.711656441717792,2.5521472392638036,2.8098159509202456,6.0,20.36196319018405
35,460,42.1122449,38.392638036809814,3.4846625766871164,9.067484662576687,1.4662576687116564,1.6503067484662577,2.815950920245399,7.96319018404908,4.251533742331288,5.957055214723926,9.202453987730062,6.184049079754601,4.6503067484662575,8.079754601226995,2.5092024539877302,3.496932515337423,4.711656441717792,2.5521472392638036,2.8098159509202456,6.0,20.36196319018405
36,650,78.9183673,29.84269662921348,2.348314606741573,1.6404494382022472,1.2584269662921348,0.7640449438202247,3.2808988764044944,8.719101123595506,2.943820224719101,22.910112359550563,5.51685393258427,8.0,5.651685393258427,15.393258426966293,8.393258426966293,9.044943820224718,3.2134831460674156,4.0,3.9887640449438204,0.9438202247191011,19.258426966292134
37,650,48.8367347,29.84269662921348,2.348314606741573,1.6404494382022472,1.2584269662921348,0.7640449438202247,3.2808988764044944,8.719101123595506,2.943820224719101,22.910112359550563,5.51685393258427,8.0,5.651685393258427,15.393258426966293,8.393258426966293,9.044943820224718,3.2134831460674156,4.0,3.9887640449438204,0.9438202247191011,19.258426966292134
38,660,73.2653061,62.97560975609756,12.439024390243903,28.317073170731707,5.487804878048781,0.2073170731707317,0.18292682926829268,12.012195121951219,4.280487804878049,4.573170731707317,3.475609756097561,4.548780487804878,8.926829268292684,7.560975609756097,1.4390243902439024,3.4146341463414633,1.646341463414634,3.707317073170732,3.0121951219512195,13.487804878048781,10.060975609756097
39,660,28.2857143,62.97560975609756,12.439024390243903,28.317073170731707,5.487804878048781,0.2073170731707317,0.18292682926829268,12.012195121951219,4.280487804878049,4.573170731707317,3.475609756097561,4.548780487804878,8.926829268292684,7.560975609756097,1.4390243902439024,3.4146341463414633,1.646341463414634,3.707317073170732,3.0121951219512195,13.487804878048781,10.060975609756097
40,679,34.0816327,31.342105263157894,1.894736842105263,4.7631578947368425,0.7631578947368421,2.473684210526316,3.3157894736842106,4.2894736842105265,3.1842105263157894,24.36842105263158,4.0,5.473684210526316,1.3157894736842106,11.842105263157896,12.447368421052632,7.368421052631579,9.157894736842104,0.8947368421052632,5.552631578947368,4.394736842105263,10.605263157894736
41,679,18.4285714,31.342105263157894,1.894736842105263,4.7631578947368425,0.7631578947368421,2.473684210526316,3.3157894736842106,4.2894736842105265,3.1842105263157894,24.36842105263158,4.0,5.473684210526316,1.3157894736842106,11.842105263157896,12.447368421052632,7.368421052631579,9.157894736842104,0.8947368421052632,5.552631578947368,4.394736842105263,10.605263157894736
42,807,72.3469388,22.9672131147541,0.2459016393442623,4.081967213114754,0.5081967213114754,2.2459016393442623,4.278688524590164,5.885245901639344,7.557377049180328,13.672131147540984,6.737704918032787,16.081967213114755,5.786885245901639,11.524590163934427,8.032786885245901,12.60655737704918,13.131147540983607,1.1475409836065573,1.6557377049180328,2.5737704918032787,27.75409836065574
43,807,13.3265306,22.9672131147541,0.2459016393442623,4.081967213114754,0.5081967213114754,2.2459016393442623,4.278688524590164,5.885245901639344,7.557377049180328,13.672131147540984,6.737704918032787,16.081967213114755,5.786885245901639,11.524590163934427,8.032786885245901,12.60655737704918,13.131147540983607,1.1475409836065573,1.6557377049180328,2.5737704918032787,27.75409836065574
44,875,21.5918367,50.15384615384615,4.435897435897436,8.974358974358974,0.7692307692307693,2.128205128205128,4.743589743589744,6.358974358974359,2.9743589743589745,10.717948717948717,4.666666666666667,10.153846153846153,3.641025641025641,5.384615384615385,8.0,8.846153846153847,2.5384615384615383,5.948717948717949,4.871794871794871,1.6923076923076923,12.666666666666666
45,875,8.87755102,50.15384615384615,4.435897435897436,8.974358974358974,0.7692307692307693,2.128205128205128,4.743589743589744,6.358974358974359,2.9743589743589745,10.717948717948717,4.666666666666667,10.153846153846153,3.641025641025641,5.384615384615385,8.0,8.846153846153847,2.5384615384615383,5.948717948717949,4.871794871794871,1.6923076923076923,12.666666666666666
46,887,20.0408163,37.47222222222222,1.1111111111111112,6.916666666666667,0.2777777777777778,3.638888888888889,7.388888888888889,8.555555555555555,3.9722222222222223,11.75,5.25,8.472222222222221,4.222222222222222,12.722222222222221,7.888888888888889,3.5833333333333335,5.555555555555555,6.027777777777778,6.138888888888889,2.6944444444444446,12.444444444444445
47,887,7.3877551,37.47222222222222,1.1111111111111112,6.916666666666667,0.2777777777777778,3.638888888888889,7.388888888888889,8.555555555555555,3.9722222222222223,11.75,5.25,8.472222222222221,4.222222222222222,12.722222222222221,7.888888888888889,3.5833333333333335,5.555555555555555,6.027777777777778,6.138888888888889,2.6944444444444446,12.444444444444445
48,957,63.9591837,48.82089552238806,0.29850746268656714,11.91044776119403,9.17910447761194,0.16417910447761194,1.7164179104477613,3.462686567164179,8.880597014925373,8.656716417910447,3.6865671641791047,8.895522388059701,3.91044776119403,9.044776119402986,1.791044776119403,7.432835820895522,2.2686567164179103,4.119402985074627,2.8059701492537314,9.014925373134329,25.08955223880597
49,957,13.6122449,48.82089552238806,0.29850746268656714,11.91044776119403,9.17910447761194,0.16417910447761194,1.7164179104477613,3.462686567164179,8.880597014925373,8.656716417910447,3.6865671641791047,8.895522388059701,3.91044776119403,9.044776119402986,1.791044776119403,7.432835820895522,2.2686567164179103,4.119402985074627,2.8059701492537314,9.014925373134329,25.08955223880597
50,994,64.6938776,45.6578947368421,4.203947368421052,17.032894736842106,3.8223684210526314,1.2105263157894737,2.598684210526316,4.934210526315789,2.736842105263158,7.1118421052631575,10.164473684210526,3.3092105263157894,7.671052631578948,9.486842105263158,2.5592105263157894,4.559210526315789,2.5789473684210527,3.4539473684210527,1.1710526315789473,6.519736842105263,7.592105263157895
51,994,25.3367347,45.6578947368421,4.203947368421052,17.032894736842106,3.8223684210526314,1.2105263157894737,2.598684210526316,4.934210526315789,2.736842105263158,7.1118421052631575,10.164473684210526,3.3092105263157894,7.671052631578948,9.486842105263158,2.5592105263157894,4.559210526315789,2.5789473684210527,3.4539473684210527,1.1710526315789473,6.519736842105263,7.592105263157895
52,1001,62.7346939,33.411764705882355,2.235294117647059,4.514705882352941,0.9705882352941176,16.83823529411765,6.4411764705882355,5.529411764705882,2.823529411764706,17.352941176470587,6.382352941176471,5.5588235294117645,9.691176470588236,13.382352941176471,7.5588235294117645,8.411764705882353,9.25,5.176470588235294,4.485294117647059,6.382352941176471,13.338235294117647
53,1001,13.7755102,33.411764705882355,2.235294117647059,4.514705882352941,0.9705882352941176,16.83823529411765,6.4411764705882355,5.529411764705882,2.823529411764706,17.352941176470587,6.382352941176471,5.5588235294117645,9.691176470588236,13.382352941176471,7.5588235294117645,8.411764705882353,9.25,5.176470588235294,4.485294117647059,6.382352941176471,13.338235294117647
54,1030,24.0408163,48.17391304347826,4.130434782608695,4.6521739130434785,0.08695652173913043,0.0,2.260869565217391,6.565217391304348,2.782608695652174,0.6956521739130435,0.13043478260869565,1.8695652173913044,0.2608695652173913,2.130434782608696,0.043478260869565216,0.21739130434782608,5.086956521739131,3.4347826086956523,1.6521739130434783,5.086956521739131,5.869565217391305
55,1030,3.89795918,48.17391304347826,4.130434782608695,4.6521739130434785,0.08695652173913043,0.0,2.260869565217391,6.565217391304348,2.782608695652174,0.6956521739130435,0.13043478260869565,1.8695652173913044,0.2608695652173913,2.130434782608696,0.043478260869565216,0.21739130434782608,5.086956521739131,3.4347826086956523,1.6521739130434783,5.086956521739131,5.869565217391305
56,1032,20.9591837,38.61764705882353,1.0,4.529411764705882,1.338235294117647,4.705882352941177,6.411764705882353,5.397058823529412,2.088235294117647,21.41176470588235,4.205882352941177,5.235294117647059,6.117647058823529,16.470588235294116,7.5,4.5,1.5441176470588236,1.7205882352941178,2.7941176470588234,4.926470588235294,11.705882352941176
57,1032,3.64285714,38.61764705882353,1.0,4.529411764705882,1.338235294117647,4.705882352941177,6.411764705882353,5.397058823529412,2.088235294117647,21.41176470588235,4.205882352941177,5.235294117647059,6.117647058823529,16.470588235294116,7.5,4.5,1.5441176470588236,1.7205882352941178,2.7941176470588234,4.926470588235294,11.705882352941176
58,1049,9.93877551,49.46666666666667,5.766666666666667,9.433333333333334,4.1,0.0,9.733333333333333,11.066666666666666,6.933333333333334,15.2,2.4,5.266666666666667,1.9333333333333333,10.733333333333333,2.2,3.6333333333333333,2.6,6.6,2.1,3.433333333333333,5.933333333333334
59,1049,4.02040816,49.46666666666667,5.766666666666667,9.433333333333334,4.1,0.0,9.733333333333333,11.066666666666666,6.933333333333334,15.2,2.4,5.266666666666667,1.9333333333333333,10.733333333333333,2.2,3.6333333333333333,2.6,6.6,2.1,3.433333333333333,5.933333333333334
60,1060,67.8979592,47.37837837837838,7.8108108108108105,20.89189189189189,0.8108108108108109,1.7972972972972974,1.4189189189189189,5.472972972972973,3.175675675675676,9.945945945945946,10.662162162162161,4.202702702702703,9.08108108108108,8.175675675675675,5.554054054054054,4.013513513513513,2.9054054054054053,6.135135135135135,1.162162162162162,0.972972972972973,12.445945945945946
61,1060,24.1020408,47.37837837837838,7.8108108108108105,20.89189189189189,0.8108108108108109,1.7972972972972974,1.4189189189189189,5.472972972972973,3.175675675675676,9.945945945945946,10.662162162162161,4.202702702702703,9.08108108108108,8.175675675675675,5.554054054054054,4.013513513513513,2.9054054054054053,6.135135135135135,1.162162162162162,0.972972972972973,12.445945945945946
62,1068,49.7142857,31.924050632911392,3.7341772151898733,8.822784810126583,5.189873417721519,4.822784810126582,7.594936708860759,12.265822784810126,3.810126582278481,16.60759493670886,1.8987341772151898,5.569620253164557,5.151898734177215,8.582278481012658,5.9113924050632916,5.594936708860759,18.772151898734176,1.0632911392405062,3.2531645569620253,0.9620253164556962,6.075949367088608
63,1068,51.0408163,31.924050632911392,3.7341772151898733,8.822784810126583,5.189873417721519,4.822784810126582,7.594936708860759,12.265822784810126,3.810126582278481,16.60759493670886,1.8987341772151898,5.569620253164557,5.151898734177215,8.582278481012658,5.9113924050632916,5.594936708860759,18.772151898734176,1.0632911392405062,3.2531645569620253,0.9620253164556962,6.075949367088608
64,1110,38.0816327,33.90163934426229,0.08196721311475409,4.573770491803279,0.39344262295081966,1.540983606557377,5.229508196721311,4.344262295081967,2.3934426229508197,16.868852459016395,3.3934426229508197,5.737704918032787,2.4262295081967213,15.21311475409836,12.01639344262295,4.19672131147541,1.8852459016393444,2.3934426229508197,1.4754098360655739,2.1311475409836067,13.459016393442623
65,1110,20.0,33.90163934426229,0.08196721311475409,4.573770491803279,0.39344262295081966,1.540983606557377,5.229508196721311,4.344262295081967,2.3934426229508197,16.868852459016395,3.3934426229508197,5.737704918032787,2.4262295081967213,15.21311475409836,12.01639344262295,4.19672131147541,1.8852459016393444,2.3934426229508197,1.4754098360655739,2.1311475409836067,13.459016393442623
66,1136,71.5714286,33.61363636363637,5.829545454545454,1.9659090909090908,0.10227272727272728,3.4204545454545454,8.715909090909092,7.329545454545454,1.7840909090909092,7.886363636363637,9.670454545454545,4.625,7.943181818181818,8.875,4.636363636363637,8.75,5.443181818181818,3.6363636363636362,3.022727272727273,1.875,10.715909090909092
67,1136,40.8979592,33.61363636363637,5.829545454545454,1.9659090909090908,0.10227272727272728,3.4204545454545454,8.715909090909092,7.329545454545454,1.7840909090909092,7.886363636363637,9.670454545454545,4.625,7.943181818181818,8.875,4.636363636363637,8.75,5.443181818181818,3.6363636363636362,3.022727272727273,1.875,10.715909090909092
68,1183,70.0408163,85.69148936170212,49.38297872340426,68.84042553191489,7.680851063829787,0.02127659574468085,0.02127659574468085,9.872340425531915,1.7127659574468086,0.574468085106383,1.4680851063829787,0.02127659574468085,17.372340425531913,0.6276595744680851,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.6808510638297872,0.6595744680851063,8.0,2.393617021276596
69,1183,75.7142857,85.69148936170212,49.38297872340426,68.84042553191489,7.680851063829787,0.02127659574468085,0.02127659574468085,9.872340425531915,1.7127659574468086,0.574468085106383,1.4680851063829787,0.02127659574468085,17.372340425531913,0.6276595744680851,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.6808510638297872,0.6595744680851063,8.0,2.393617021276596
70,2214,62.1836735,49.27536231884058,4.057971014492754,14.217391304347826,3.5072463768115942,0.4492753623188406,3.4057971014492754,12.855072463768115,1.565217391304348,8.72463768115942,9.507246376811594,2.6231884057971016,9.623188405797102,7.826086956521739,0.9130434782608695,3.130434782608696,3.347826086956522,5.101449275362318,2.869565217391304,5.2898550724637685,11.420289855072463
71,2214,19.8979592,49.27536231884058,4.057971014492754,14.217391304347826,3.5072463768115942,0.4492753623188406,3.4057971014492754,12.855072463768115,1.565217391304348,8.72463768115942,9.507246376811594,2.6231884057971016,9.623188405797102,7.826086956521739,0.9130434782608695,3.130434782608696,3.347826086956522,5.101449275362318,2.869565217391304,5.2898550724637685,11.420289855072463
72,2345,47.7142857,48.333333333333336,0.7777777777777778,11.523809523809524,3.6984126984126986,1.9206349206349207,1.746031746031746,3.746031746031746,6.904761904761905,7.809523809523809,2.9206349206349205,2.761904761904762,6.984126984126984,9.396825396825397,3.253968253968254,4.507936507936508,2.5714285714285716,2.3015873015873014,1.619047619047619,11.222222222222221,17.793650793650794
73,2345,9.04081633,48.333333333333336,0.7777777777777778,11.523809523809524,3.6984126984126986,1.9206349206349207,1.746031746031746,3.746031746031746,6.904761904761905,7.809523809523809,2.9206349206349205,2.761904761904762,6.984126984126984,9.396825396825397,3.253968253968254,4.507936507936508,2.5714285714285716,2.3015873015873014,1.619047619047619,11.222222222222221,17.793650793650794
74,2346,82.2040816,20.914893617021278,2.1595744680851063,2.095744680851064,1.2127659574468086,6.414893617021277,7.351063829787234,6.446808510638298,0.925531914893617,13.957446808510639,18.840425531914892,9.0,6.595744680851064,14.319148936170214,10.0,9.361702127659575,11.308510638297872,4.24468085106383,4.404255319148936,2.127659574468085,12.72340425531915
75,2346,53.5918367,20.914893617021278,2.1595744680851063,2.095744680851064,1.2127659574468086,6.414893617021277,7.351063829787234,6.446808510638298,0.925531914893617,13.957446808510639,18.840425531914892,9.0,6.595744680851064,14.319148936170214,10.0,9.361702127659575,11.308510638297872,4.24468085106383,4.404255319148936,2.127659574468085,12.72340425531915
76,2682,39.3061224,35.8235294117647,5.901960784313726,5.254901960784314,3.3529411764705883,0.0392156862745098,3.176470588235294,2.803921568627451,2.9215686274509802,6.705882352941177,7.1568627450980395,9.07843137254902,0.9215686274509803,4.176470588235294,15.647058823529411,3.0784313725490198,2.372549019607843,5.7254901960784315,8.745098039215685,7.666666666666667,2.1176470588235294
77,2682,21.9591837,35.8235294117647,5.901960784313726,5.254901960784314,3.3529411764705883,0.0392156862745098,3.176470588235294,2.803921568627451,2.9215686274509802,6.705882352941177,7.1568627450980395,9.07843137254902,0.9215686274509803,4.176470588235294,15.647058823529411,3.0784313725490198,2.372549019607843,5.7254901960784315,8.745098039215685,7.666666666666667,2.1176470588235294
78,2758,68.5510204,61.25,5.25,17.025,4.25,0.0125,0.4375,9.0,11.075,3.55,1.1125,5.3625,8.6125,2.5125,0.725,3.5125,2.1,0.6625,6.7625,12.0,23.575
79,2758,33.4489796,61.25,5.25,17.025,4.25,0.0125,0.4375,9.0,11.075,3.55,1.1125,5.3625,8.6125,2.5125,0.725,3.5125,2.1,0.6625,6.7625,12.0,23.575
80,2879,79.2653061,31.35164835164835,0.3076923076923077,3.4065934065934065,1.8131868131868132,0.7912087912087912,0.9230769230769231,3.7252747252747254,8.010989010989011,6.78021978021978,7.9010989010989015,9.175824175824175,6.472527472527473,13.637362637362637,6.285714285714286,17.47252747252747,11.23076923076923,3.3956043956043955,2.4505494505494507,2.857142857142857,30.164835164835164
