,#oID,individual,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
10,240,25,77.4897959,61.87755102040816,17.408163265306122,43.265306122448976,28.489795918367346,0.40816326530612246,0.02040816326530612,6.36734693877551,5.551020408163265,2.857142857142857,0.4489795918367347,2.306122448979592,6.673469387755102,3.326530612244898,0.08163265306122448,3.0816326530612246,0.22448979591836735,0.22448979591836735,1.7551020408163265,13.551020408163266,19.591836734693878
11,240,25,16.244898,61.87755102040816,17.408163265306122,43.265306122448976,28.489795918367346,0.40816326530612246,0.02040816326530612,6.36734693877551,5.551020408163265,2.857142857142857,0.4489795918367347,2.306122448979592,6.673469387755102,3.326530612244898,0.08163265306122448,3.0816326530612246,0.22448979591836735,0.22448979591836735,1.7551020408163265,13.551020408163266,19.591836734693878
12,241,25,5.67346939,45.529411764705884,3.2941176470588234,7.352941176470588,0.5294117647058824,0.0,2.0,4.0,1.0588235294117647,4.647058823529412,8.117647058823529,2.411764705882353,1.2352941176470589,14.117647058823529,6.294117647058823,4.647058823529412,0.6470588235294118,0.0,0.8823529411764706,4.0,27.58823529411765
13,241,25,8.14285714,45.529411764705884,3.2941176470588234,7.352941176470588,0.5294117647058824,0.0,2.0,4.0,1.0588235294117647,4.647058823529412,8.117647058823529,2.411764705882353,1.2352941176470589,14.117647058823529,6.294117647058823,4.647058823529412,0.6470588235294118,0.0,0.8823529411764706,4.0,27.58823529411765
14,243,25,16.6326531,31.82608695652174,3.652173913043478,2.5217391304347827,0.8695652173913043,2.4782608695652173,4.217391304347826,5.739130434782608,4.0,18.695652173913043,9.391304347826088,4.086956521739131,8.956521739130435,9.608695652173912,8.869565217391305,3.4782608695652173,9.782608695652174,1.9565217391304348,1.3478260869565217,3.9130434782608696,9.652173913043478
15,243,25,13.6734694,31.82608695652174,3.652173913043478,2.5217391304347827,0.8695652173913043,2.4782608695652173,4.217391304347826,5.739130434782608,4.0,18.695652173913043,9.391304347826088,4.086956521739131,8.956521739130435,9.608695652173912,8.869565217391305,3.4782608695652173,9.782608695652174,1.9565217391304348,1.3478260869565217,3.9130434782608696,9.652173913043478
16,244,25,71.5306122,46.583333333333336,1.0625,22.375,13.666666666666666,2.3333333333333335,2.1041666666666665,6.604166666666667,7.854166666666667,3.3125,2.6875,10.645833333333334,4.625,6.520833333333333,0.8958333333333334,6.25,4.854166666666667,1.4791666666666667,0.020833333333333332,7.125,32.75
17,244,25,40.0816327,46.583333333333336,1.0625,22.375,13.666666666666666,2.3333333333333335,2.1041666666666665,6.604166666666667,7.854166666666667,3.3125,2.6875,10.645833333333334,4.625,6.520833333333333,0.8958333333333334,6.25,4.854166666666667,1.4791666666666667,0.020833333333333332,7.125,32.75
18,261,25,81.7142857,18.270833333333332,0.9583333333333334,0.9791666666666666,0.14583333333333334,3.7708333333333335,5.270833333333333,6.0625,1.1666666666666667,23.8125,8.270833333333334,10.958333333333334,4.708333333333333,21.354166666666668,10.958333333333334,13.25,15.1875,1.3541666666666667,1.7083333333333333,0.9583333333333334,20.395833333333332
19,261,25,42.4897959,18.270833333333332,0.9583333333333334,0.9791666666666666,0.14583333333333334,3.7708333333333335,5.270833333333333,6.0625,1.1666666666666667,23.8125,8.270833333333334,10.958333333333334,4.708333333333333,21.354166666666668,10.958333333333334,13.25,15.1875,1.3541666666666667,1.7083333333333333,0.9583333333333334,20.395833333333332
20,263,25,10.8571429,45.10526315789474,3.3684210526315788,9.736842105263158,2.3157894736842106,0.0,4.052631578947368,2.0,1.6842105263157894,20.36842105263158,2.0526315789473686,1.8421052631578947,5.578947368421052,6.473684210526316,3.263157894736842,0.0,3.789473684210526,0.0,5.2631578947368425,3.9473684210526314,0.6842105263157895
21,263,25,3.79591837,45.10526315789474,3.3684210526315788,9.736842105263158,2.3157894736842106,0.0,4.052631578947368,2.0,1.6842105263157894,20.36842105263158,2.0526315789473686,1.8421052631578947,5.578947368421052,6.473684210526316,3.263157894736842,0.0,3.789473684210526,0.0,5.2631578947368425,3.9473684210526314,0.6842105263157895
22,311,25,15.6326531,51.75,4.708333333333333,18.208333333333332,0.5,1.6666666666666667,3.75,4.791666666666667,11.208333333333334,15.958333333333334,3.125,6.875,7.708333333333333,6.333333333333333,2.3333333333333335,4.375,1.6666666666666667,6.541666666666667,2.3333333333333335,3.0,14.541666666666666
23,311,25,4.51020408,51.75,4.708333333333333,18.208333333333332,0.5,1.6666666666666667,3.75,4.791666666666667,11.208333333333334,15.958333333333334,3.125,6.875,7.708333333333333,6.333333333333333,2.3333333333333335,4.375,1.6666666666666667,6.541666666666667,2.3333333333333335,3.0,14.541666666666666
24,325,25,63.5714286,32.36363636363637,2.522727272727273,2.4318181818181817,0.022727272727272728,4.886363636363637,2.1363636363636362,23.613636363636363,5.340909090909091,5.909090909090909,6.204545454545454,15.340909090909092,5.0,7.636363636363637,4.590909090909091,9.25,7.204545454545454,2.909090909090909,4.318181818181818,1.75,16.045454545454547
25,325,25,16.5714286,32.36363636363637,2.522727272727273,2.4318181818181817,0.022727272727272728,4.886363636363637,2.1363636363636362,23.613636363636363,5.340909090909091,5.909090909090909,6.204545454545454,15.340909090909092,5.0,7.636363636363637,4.590909090909091,9.25,7.204545454545454,2.909090909090909,4.318181818181818,1.75,16.045454545454547
26,326,25,50.0612245,49.15,5.725,4.5,1.6,2.6,7.1,26.55,0.1,8.6,4.65,1.15,12.725,8.425,0.075,1.05,4.525,3.975,0.35,2.875,7.65
27,326,25,8.14285714,49.15,5.725,4.5,1.6,2.6,7.1,26.55,0.1,8.6,4.65,1.15,12.725,8.425,0.075,1.05,4.525,3.975,0.35,2.875,7.65
28,356,25,56.5510204,53.955555555555556,1.5333333333333334,23.822222222222223,12.533333333333333,0.022222222222222223,2.066666666666667,4.555555555555555,10.044444444444444,5.511111111111111,0.4222222222222222,9.088888888888889,4.4,2.1555555555555554,0.5777777777777777,6.688888888888889,4.2,0.022222222222222223,0.5555555555555556,3.066666666666667,25.488888888888887
29,356,25,4.55102041,53.955555555555556,1.5333333333333334,23.822222222222223,12.533333333333333,0.022222222222222223,2.066666666666667,4.555555555555555,10.044444444444444,5.511111111111111,0.4222222222222222,9.088888888888889,4.4,2.1555555555555554,0.5777777777777777,6.688888888888889,4.2,0.022222222222222223,0.5555555555555556,3.066666666666667,25.488888888888887
30,379,25,60.1020408,26.88095238095238,0.047619047619047616,0.047619047619047616,2.619047619047619,0.7619047619047619,3.7857142857142856,1.3571428571428572,2.4523809523809526,11.571428571428571,8.357142857142858,6.523809523809524,4.619047619047619,17.238095238095237,6.190476190476191,3.761904761904762,8.619047619047619,4.095238095238095,0.6190476190476191,0.047619047619047616,23.404761904761905
31,379,25,36.2040816,26.88095238095238,0.047619047619047616,0.047619047619047616,2.619047619047619,0.7619047619047619,3.7857142857142856,1.3571428571428572,2.4523809523809526,11.571428571428571,8.357142857142858,6.523809523809524,4.619047619047619,17.238095238095237,6.190476190476191,3.761904761904762,8.619047619047619,4.095238095238095,0.6190476190476191,0.047619047619047616,23.404761904761905
32,454,25,65.5102041,32.608695652173914,0.021739130434782608,3.630434782608696,3.260869565217391,0.021739130434782608,2.130434782608696,2.739130434782609,6.1521739130434785,9.76086956521739,5.413043478260869,6.717391304347826,5.1521739130434785,15.173913043478262,7.456521739130435,3.8260869565217392,1.8043478260869565,5.717391304347826,1.7826086956521738,3.4565217391304346,27.41304347826087
33,454,25,41.9183673,32.608695652173914,0.021739130434782608,3.630434782608696,3.260869565217391,0.021739130434782608,2.130434782608696,2.739130434782609,6.1521739130434785,9.76086956521739,5.413043478260869,6.717391304347826,5.1521739130434785,15.173913043478262,7.456521739130435,3.8260869565217392,1.8043478260869565,5.717391304347826,1.7826086956521738,3.4565217391304346,27.41304347826087
34,460,25,62.6020408,38.61702127659574,3.9680851063829787,10.191489361702128,0.7553191489361702,2.5425531914893615,1.8297872340425532,7.6063829787234045,5.276595744680851,5.404255319148936,9.106382978723405,6.117021276595745,4.829787234042553,6.542553191489362,2.4361702127659575,2.6702127659574466,3.9680851063829787,2.3085106382978724,4.031914893617022,6.723404255319149,21.829787234042552
35,460,25,42.1122449,38.61702127659574,3.9680851063829787,10.191489361702128,0.7553191489361702,2.5425531914893615,1.8297872340425532,7.6063829787234045,5.276595744680851,5.404255319148936,9.106382978723405,6.117021276595745,4.829787234042553,6.542553191489362,2.4361702127659575,2.6702127659574466,3.9680851063829787,2.3085106382978724,4.031914893617022,6.723404255319149,21.829787234042552
36,650,25,78.9183673,25.25531914893617,1.446808510638298,2.851063829787234,2.3617021276595747,0.02127659574468085,3.0851063829787235,6.9361702127659575,4.042553191489362,28.170212765957448,5.617021276595745,10.957446808510639,6.595744680851064,14.51063829787234,9.46808510638298,12.97872340425532,4.170212765957447,3.021276595744681,1.3191489361702127,0.19148936170212766,27.21276595744681
37,650,25,48.8367347,25.25531914893617,1.446808510638298,2.851063829787234,2.3617021276595747,0.02127659574468085,3.0851063829787235,6.9361702127659575,4.042553191489362,28.170212765957448,5.617021276595745,10.957446808510639,6.595744680851064,14.51063829787234,9.46808510638298,12.97872340425532,4.170212765957447,3.021276595744681,1.3191489361702127,0.19148936170212766,27.21276595744681
38,660,25,73.2653061,64.0,13.795918367346939,33.91836734693877,7.163265306122449,0.02040816326530612,0.02040816326530612,14.755102040816327,6.530612244897959,4.918367346938775,2.938775510204082,3.857142857142857,8.306122448979592,7.938775510204081,1.0204081632653061,3.3469387755102042,1.836734693877551,3.9183673469387754,2.306122448979592,14.673469387755102,12.938775510204081
39,660,25,28.2857143,64.0,13.795918367346939,33.91836734693877,7.163265306122449,0.02040816326530612,0.02040816326530612,14.755102040816327,6.530612244897959,4.918367346938775,2.938775510204082,3.857142857142857,8.306122448979592,7.938775510204081,1.0204081632653061,3.3469387755102042,1.836734693877551,3.9183673469387754,2.306122448979592,14.673469387755102,12.938775510204081
40,679,25,34.0816327,29.0,4.235294117647059,8.235294117647058,0.0,4.823529411764706,6.823529411764706,4.882352941176471,3.411764705882353,23.176470588235293,6.470588235294118,6.0,1.0,15.235294117647058,9.470588235294118,5.529411764705882,7.235294117647059,2.0,6.529411764705882,0.0,7.588235294117647
41,679,25,18.4285714,29.0,4.235294117647059,8.235294117647058,0.0,4.823529411764706,6.823529411764706,4.882352941176471,3.411764705882353,23.176470588235293,6.470588235294118,6.0,1.0,15.235294117647058,9.470588235294118,5.529411764705882,7.235294117647059,2.0,6.529411764705882,0.0,7.588235294117647
42,807,25,72.3469388,13.866666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,2.0444444444444443,3.8222222222222224,6.177777777777778,8.822222222222223,14.844444444444445,8.022222222222222,20.711111111111112,4.266666666666667,11.377777777777778,8.911111111111111,15.622222222222222,15.022222222222222,0.4666666666666667,0.5333333333333333,0.022222222222222223,31.533333333333335
43,807,25,13.3265306,13.866666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,2.0444444444444443,3.8222222222222224,6.177777777777778,8.822222222222223,14.844444444444445,8.022222222222222,20.711111111111112,4.266666666666667,11.377777777777778,8.911111111111111,15.622222222222222,15.022222222222222,0.4666666666666667,0.5333333333333333,0.022222222222222223,31.533333333333335
44,875,25,21.5918367,49.58620689655172,5.9655172413793105,11.0,1.0344827586206897,0.0,3.5517241379310347,7.896551724137931,2.3448275862068964,11.310344827586206,5.379310344827586,12.793103448275861,4.896551724137931,4.793103448275862,4.896551724137931,7.620689655172414,3.413793103448276,5.275862068965517,0.7586206896551724,2.2758620689655173,16.586206896551722
45,875,25,8.87755102,49.58620689655172,5.9655172413793105,11.0,1.0344827586206897,0.0,3.5517241379310347,7.896551724137931,2.3448275862068964,11.310344827586206,5.379310344827586,12.793103448275861,4.896551724137931,4.793103448275862,4.896551724137931,7.620689655172414,3.413793103448276,5.275862068965517,0.7586206896551724,2.2758620689655173,16.586206896551722
46,887,25,20.0408163,37.24,0.4,5.52,0.4,3.8,7.56,9.12,5.2,8.96,7.56,10.72,6.08,10.96,11.0,4.08,6.28,6.52,3.2,2.8,11.64
47,887,25,7.3877551,37.24,0.4,5.52,0.4,3.8,7.56,9.12,5.2,8.96,7.56,10.72,6.08,10.96,11.0,4.08,6.28,6.52,3.2,2.8,11.64
48,957,25,63.9591837,51.06382978723404,0.0425531914893617,12.191489361702128,9.148936170212766,0.0425531914893617,0.3404255319148936,1.5106382978723405,10.53191489361702,8.382978723404255,4.0212765957446805,10.680851063829786,1.0212765957446808,10.340425531914894,1.127659574468085,7.74468085106383,1.7872340425531914,2.765957446808511,3.765957446808511,9.23404255319149,29.25531914893617
49,957,25,13.6122449,51.06382978723404,0.0425531914893617,12.191489361702128,9.148936170212766,0.0425531914893617,0.3404255319148936,1.5106382978723405,10.53191489361702,8.382978723404255,4.0212765957446805,10.680851063829786,1.0212765957446808,10.340425531914894,1.127659574468085,7.74468085106383,1.7872340425531914,2.765957446808511,3.765957446808511,9.23404255319149,29.25531914893617
50,994,25,64.6938776,42.78125,5.291666666666667,15.072916666666666,2.8020833333333335,1.0625,2.4479166666666665,4.15625,3.1666666666666665,7.260416666666667,14.458333333333334,2.7083333333333335,8.864583333333334,11.229166666666666,2.5833333333333335,4.458333333333333,2.65625,2.4583333333333335,0.7083333333333334,4.791666666666667,8.75
51,994,25,25.3367347,42.78125,5.291666666666667,15.072916666666666,2.8020833333333335,1.0625,2.4479166666666665,4.15625,3.1666666666666665,7.260416666666667,14.458333333333334,2.7083333333333335,8.864583333333334,11.229166666666666,2.5833333333333335,4.458333333333333,2.65625,2.4583333333333335,0.7083333333333334,4.791666666666667,8.75
52,1001,25,62.7346939,28.425531914893618,0.0425531914893617,3.4893617021276597,1.4042553191489362,22.872340425531913,4.659574468085107,3.234042553191489,2.702127659574468,19.382978723404257,4.872340425531915,6.51063829787234,7.51063829787234,14.808510638297872,9.48936170212766,6.9787234042553195,11.680851063829786,3.4893617021276597,3.1702127659574466,8.085106382978724,14.829787234042554
53,1001,25,13.7755102,28.425531914893618,0.0425531914893617,3.4893617021276597,1.4042553191489362,22.872340425531913,4.659574468085107,3.234042553191489,2.702127659574468,19.382978723404257,4.872340425531915,6.51063829787234,7.51063829787234,14.808510638297872,9.48936170212766,6.9787234042553195,11.680851063829786,3.4893617021276597,3.1702127659574466,8.085106382978724,14.829787234042554
54,1030,25,24.0408163,48.9,5.7,4.1,0.0,0.0,4.9,13.8,6.3,1.6,0.1,3.8,0.0,0.0,0.0,0.0,11.6,5.3,1.2,11.0,0.8
55,1030,25,3.89795918,48.9,5.7,4.1,0.0,0.0,4.9,13.8,6.3,1.6,0.1,3.8,0.0,0.0,0.0,0.0,11.6,5.3,1.2,11.0,0.8
56,1032,25,20.9591837,39.8125,0.0,4.90625,1.875,0.921875,4.5625,6.21875,2.265625,24.078125,2.09375,5.546875,3.546875,14.71875,4.609375,1.984375,1.515625,1.40625,0.90625,1.734375,13.9375
57,1032,25,3.64285714,39.8125,0.0,4.90625,1.875,0.921875,4.5625,6.21875,2.265625,24.078125,2.09375,5.546875,3.546875,14.71875,4.609375,1.984375,1.515625,1.40625,0.90625,1.734375,13.9375
58,1049,25,9.93877551,50.22222222222222,5.333333333333333,8.277777777777779,6.833333333333333,0.0,8.88888888888889,15.666666666666666,6.833333333333333,19.333333333333332,3.5,6.166666666666667,2.8333333333333335,10.333333333333334,2.2777777777777777,6.055555555555555,1.9444444444444444,5.555555555555555,2.3333333333333335,0.4444444444444444,6.277777777777778
59,1049,25,4.02040816,50.22222222222222,5.333333333333333,8.277777777777779,6.833333333333333,0.0,8.88888888888889,15.666666666666666,6.833333333333333,19.333333333333332,3.5,6.166666666666667,2.8333333333333335,10.333333333333334,2.2777777777777777,6.055555555555555,1.9444444444444444,5.555555555555555,2.3333333333333335,0.4444444444444444,6.277777777777778
60,1060,25,67.8979592,41.26086956521739,8.652173913043478,20.152173913043477,0.021739130434782608,1.3043478260869565,1.4782608695652173,6.456521739130435,4.5,10.043478260869565,15.695652173913043,5.739130434782608,7.260869565217392,9.934782608695652,7.521739130434782,4.8478260869565215,2.0869565217391304,6.478260869565218,0.021739130434782608,0.6739130434782609,14.08695652173913
61,1060,25,24.1020408,41.26086956521739,8.652173913043478,20.152173913043477,0.021739130434782608,1.3043478260869565,1.4782608695652173,6.456521739130435,4.5,10.043478260869565,15.695652173913043,5.739130434782608,7.260869565217392,9.934782608695652,7.521739130434782,4.8478260869565215,2.0869565217391304,6.478260869565218,0.021739130434782608,0.6739130434782609,14.08695652173913
62,1068,25,49.7142857,31.675,1.975,6.95,4.775,7.625,5.45,11.675,4.775,16.075,0.45,3.125,1.775,7.975,8.075,3.3,19.525,1.775,6.3,0.825,6.675
63,1068,25,51.0408163,31.675,1.975,6.95,4.775,7.625,5.45,11.675,4.775,16.075,0.45,3.125,1.775,7.975,8.075,3.3,19.525,1.775,6.3,0.825,6.675
64,1110,25,38.0816327,33.333333333333336,0.1388888888888889,2.8333333333333335,0.6666666666666666,2.25,6.0,4.472222222222222,2.8333333333333335,16.75,5.111111111111111,4.611111111111111,2.5277777777777777,19.13888888888889,11.583333333333334,2.388888888888889,2.7777777777777777,3.361111111111111,0.5555555555555556,0.4444444444444444,14.305555555555555
65,1110,25,20.0,33.333333333333336,0.1388888888888889,2.8333333333333335,0.6666666666666666,2.25,6.0,4.472222222222222,2.8333333333333335,16.75,5.111111111111111,4.611111111111111,2.5277777777777777,19.13888888888889,11.583333333333334,2.388888888888889,2.7777777777777777,3.361111111111111,0.5555555555555556,0.4444444444444444,14.305555555555555
66,1136,25,71.5714286,30.854166666666668,5.958333333333333,2.0208333333333335,0.0,4.5,13.208333333333334,9.875,1.6458333333333333,7.270833333333333,9.916666666666666,4.0625,10.729166666666666,7.833333333333333,3.7708333333333335,10.145833333333334,7.104166666666667,4.145833333333333,4.1875,0.8125,7.416666666666667
67,1136,25,40.8979592,30.854166666666668,5.958333333333333,2.0208333333333335,0.0,4.5,13.208333333333334,9.875,1.6458333333333333,7.270833333333333,9.916666666666666,4.0625,10.729166666666666,7.833333333333333,3.7708333333333335,10.145833333333334,7.104166666666667,4.145833333333333,4.1875,0.8125,7.416666666666667
68,1183,25,70.0408163,85.55319148936171,47.46808510638298,68.12765957446808,7.425531914893617,0.02127659574468085,0.02127659574468085,13.0,0.8936170212765957,0.6595744680851063,1.4893617021276595,0.02127659574468085,19.70212765957447,0.5106382978723404,0.02127659574468085,0.02127659574468085,0.02127659574468085,1.3404255319148937,0.6170212765957447,5.808510638297872,1.5957446808510638
69,1183,25,75.7142857,85.55319148936171,47.46808510638298,68.12765957446808,7.425531914893617,0.02127659574468085,0.02127659574468085,13.0,0.8936170212765957,0.6595744680851063,1.4893617021276595,0.02127659574468085,19.70212765957447,0.5106382978723404,0.02127659574468085,0.02127659574468085,0.02127659574468085,1.3404255319148937,0.6170212765957447,5.808510638297872,1.5957446808510638
70,2214,25,62.1836735,45.829787234042556,4.9787234042553195,10.914893617021276,4.319148936170213,0.2553191489361702,3.276595744680851,10.425531914893616,2.297872340425532,9.51063829787234,13.170212765957446,3.702127659574468,10.97872340425532,7.702127659574468,0.6382978723404256,2.6595744680851063,3.6382978723404253,5.617021276595745,4.212765957446808,3.9574468085106385,14.680851063829786
71,2214,25,19.8979592,45.829787234042556,4.9787234042553195,10.914893617021276,4.319148936170213,0.2553191489361702,3.276595744680851,10.425531914893616,2.297872340425532,9.51063829787234,13.170212765957446,3.702127659574468,10.97872340425532,7.702127659574468,0.6382978723404256,2.6595744680851063,3.6382978723404253,5.617021276595745,4.212765957446808,3.9574468085106385,14.680851063829786
72,2345,25,47.7142857,48.70454545454545,0.022727272727272728,14.5,5.2727272727272725,2.477272727272727,1.0681818181818181,3.2954545454545454,7.363636363636363,6.431818181818182,2.840909090909091,2.0681818181818183,6.0227272727272725,10.090909090909092,2.2045454545454546,4.909090909090909,1.8181818181818181,1.75,0.022727272727272728,16.045454545454547,20.181818181818183
73,2345,25,9.04081633,48.70454545454545,0.022727272727272728,14.5,5.2727272727272725,2.477272727272727,1.0681818181818181,3.2954545454545454,7.363636363636363,6.431818181818182,2.840909090909091,2.0681818181818183,6.0227272727272725,10.090909090909092,2.2045454545454546,4.909090909090909,1.8181818181818181,1.75,0.022727272727272728,16.045454545454547,20.181818181818183
74,2346,25,82.2040816,14.326530612244898,2.6530612244897958,1.0,0.14285714285714285,5.204081632653061,5.448979591836735,7.673469387755102,1.7551020408163265,17.285714285714285,20.122448979591837,11.428571428571429,6.755102040816326,16.693877551020407,10.714285714285714,10.0,12.693877551020408,4.244897959183674,4.448979591836735,3.4285714285714284,15.16326530612245
75,2346,25,53.5918367,14.326530612244898,2.6530612244897958,1.0,0.14285714285714285,5.204081632653061,5.448979591836735,7.673469387755102,1.7551020408163265,17.285714285714285,20.122448979591837,11.428571428571429,6.755102040816326,16.693877551020407,10.714285714285714,10.0,12.693877551020408,4.244897959183674,4.448979591836735,3.4285714285714284,15.16326530612245
76,2682,25,39.3061224,39.0,8.423076923076923,10.307692307692308,6.538461538461538,0.07692307692307693,2.3846153846153846,3.076923076923077,2.6153846153846154,6.8076923076923075,10.076923076923077,12.26923076923077,0.5384615384615384,7.846153846153846,17.96153846153846,3.1538461538461537,0.0,4.5,4.730769230769231,0.3076923076923077,0.0
77,2682,25,21.9591837,39.0,8.423076923076923,10.307692307692308,6.538461538461538,0.07692307692307693,2.3846153846153846,3.076923076923077,2.6153846153846154,6.8076923076923075,10.076923076923077,12.26923076923077,0.5384615384615384,7.846153846153846,17.96153846153846,3.1538461538461537,0.0,4.5,4.730769230769231,0.3076923076923077,0.0
78,2758,25,68.5510204,61.0,2.8085106382978724,12.829787234042554,4.659574468085107,0.02127659574468085,0.5531914893617021,6.085106382978723,13.808510638297872,3.404255319148936,1.574468085106383,6.787234042553192,8.361702127659575,3.404255319148936,1.2340425531914894,4.531914893617022,2.021276595744681,0.02127659574468085,5.872340425531915,13.361702127659575,30.382978723404257
79,2758,25,33.4489796,61.0,2.8085106382978724,12.829787234042554,4.659574468085107,0.02127659574468085,0.5531914893617021,6.085106382978723,13.808510638297872,3.404255319148936,1.574468085106383,6.787234042553192,8.361702127659575,3.404255319148936,1.2340425531914894,4.531914893617022,2.021276595744681,0.02127659574468085,5.872340425531915,13.361702127659575,30.382978723404257
80,2879,25,79.2653061,33.083333333333336,0.5833333333333334,4.416666666666667,2.125,0.7291666666666666,0.7708333333333334,4.8125,8.645833333333334,6.625,10.645833333333334,9.770833333333334,7.833333333333333,15.75,5.3125,13.270833333333334,10.854166666666666,2.4791666666666665,1.1041666666666667,2.375,31.25
81,2879,25,61.5510204,33.083333333333336,0.5833333333333334,4.416666666666667,2.125,0.7291666666666666,0.7708333333333334,4.8125,8.645833333333334,6.625,10.645833333333334,9.770833333333334,7.833333333333333,15.75,5.3125,13.270833333333334,10.854166666666666,2.4791666666666665,1.1041666666666667,2.375,31.25
82,2969,25,74.3061224,28.80851063829787,0.02127659574468085,2.702127659574468,0.02127659574468085,1.3191489361702127,4.085106382978723,3.1914893617021276,6.212765957446808,7.829787234042553,7.404255319148936,13.76595744680851,9.51063829787234,11.25531914893617,7.659574468085107,7.553191489361702,2.893617021276596,11.595744680851064,2.0638297872340425,2.0851063829787235,27.085106382978722
83,2969,25,45.6122449,28.80851063829787,0.02127659574468085,2.702127659574468,0.02127659574468085,1.3191489361702127,4.085106382978723,3.1914893617021276,6.212765957446808,7.829787234042553,7.404255319148936,13.76595744680851,9.51063829787234,11.25531914893617,7.659574468085107,7.553191489361702,2.893617021276596,11.595744680851064,2.0638297872340425,2.0851063829787235,27.085106382978722
84,3776,25,3.55102041,45.285714285714285,6.428571428571429,1.8571428571428572,0.0,0.9285714285714286,5.714285714285714,9.0,6.214285714285714,7.571428571428571,6.5,12.071428571428571,8.142857142857142,12.785714285714286,0.0,2.857142857142857,3.857142857142857,5.5,3.2857142857142856,0.0,12.428571428571429
